id,name,summary,street,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,price,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,price_cleaned
1092093,Duplex Penthouse in Longwood Area,Note: We are not yet booking for the Marathon. Please check back closer to the end of the year for availability.  Top floor duplex in a brownstone on a tree lined street located minutes to the Longwood Medical Area. 3rd floor walk-up.,"Worthington Street, Boston, MA 02120, United States",Mission Hill,42.33285412870826,-71.1011504927296,Apartment,Entire home/apt,3,2.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Washer,Dryer,Essentials}",$115.00,9,2013-05-30,2016-04-28,89.0,9.0,9.0,9.0,9.0,10.0,9.0,115.0
10051003,Evolve Longwood,Located within walking distance from the Longwood Medical Area.  This very spacious 1 bedroom includes WiFi and cable TV.  The bedroom has a Queen sized bed with Marriott Hotel mattress toppers!,"Tremont Street, Boston, MA 02120, United States",Mission Hill,42.333202085723286,-71.10146471422755,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Gym,""Elevator in Building"",Heating,Essentials,""24-Hour Check-in"",Hangers,Iron,""Laptop Friendly Workspace""}",$65.00,3,2015-12-30,2016-01-06,60.0,8.0,10.0,7.0,5.0,9.0,7.0,65.0
11219568,Summer deal - apt in front of Tstop,"We are offering our whole apartment for the summer! Great location in Boston, almost in front of Bus and Train stop in the E-branch of the green line. Taking the bus, 5 min to Brigham Hospital, 7 min to Longwood Medical area and 15 min to downtown!","South Huntington Avenue, Boston, MA 02130, United States",Mission Hill,42.330612975666746,-71.1118462450954,Apartment,Entire home/apt,12,2.0,4.0,7.0,Real Bed,"{TV,Internet,""Wireless Internet"",Heating,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$349.00,0,,,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,349.0
1471373,Private Rm near T Separate Bunkbeds,"1 of 2 rooms available that can sleep up to 5 people. This room has bunk beds and can have an additional air mattress added. You will have access to a full kitchen and the living room, with TV, and Wi-Fi. The bathroom is shared.","Tremont Street, Boston, MA 02120, United States",Mission Hill,42.333681739622975,-71.10151731844184,Apartment,Private room,3,1.0,1.0,3.0,Airbed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$75.00,73,2013-08-10,2016-08-08,82.0,8.0,8.0,9.0,8.0,9.0,8.0,75.0
13888974,"40 Pontiac street Boston, MA 02120",I live in one of the nicer homes in Mission Hill and require someone to share with me! I have two and a half bathrooms and 4 bedrooms. I'm currently looking for someone to share my room with me. I'm not home much so you'll have the room to yourself.,"Pontiac Street, Boston, MA 02120, United States",Mission Hill,42.33110058552291,-71.10202037996434,House,Shared room,1,2.5,1.0,4.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Smoking Allowed"",Gym,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$35.00,0,,,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,35.0
9428208,Large Apt in Great Location,"Our apartment is a wonderful place to stay! 4 rooms with full/queen beds, and 1 room with a full sized futon, one bathroom, and a huge kitchen. Our apartment is fully stocked, there is coin laundry in the basement, and close to public transit.","Carmel Street, ROXBURY CROSSING, MA 02120, United States",Mission Hill,42.33295757858178,-71.1001005250145,Apartment,Entire home/apt,5,1.0,5.0,4.0,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",Kitchen,""Smoking Allowed"",""Pets Allowed"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,""24-Hour Check-in"",""Hair Dryer"",""Laptop Friendly Workspace""}",$100.00,0,,,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,100.0
13233250,Spacious 2 Bedroom with Balcony,"My place is close to The Longwood Medical Area , The Mission Bar & Grill, Boston Children's Hospital, Brigham & Women's, Fenway Area. You’ll love my place because of The Space. My place is good for couples, solo adventurers, and families (with kids).","Tremont Street, Roxbury Crossing, MA 02120, United States",Mission Hill,42.33269248333824,-71.10152380428332,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Hangers,Iron}",$199.00,8,2016-06-17,2016-08-21,90.0,10.0,10.0,10.0,9.0,9.0,10.0,199.0
9710673,"Sunny, convenient apartment","Near Harvard Medical School, the room has nice balcony, queen size bed, desk and airbed. Kitchen and bathroom are also nice and free. Also one decent gym on the ground floor. Easy access to grocery stores, food, bank, subway and several schools.","Tremont Street, Boston, MA 02120, United States",Mission Hill,42.33232514947065,-71.10058162355831,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,"{""Wireless Internet"",Kitchen,Doorman,Gym,""Elevator in Building"",""Hot Tub"",Heating,Washer,Dryer,Essentials,""Laptop Friendly Workspace""}",$75.00,0,,,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,75.0
8973362,Big Apartment Steps from MBTA!,"2 bedroom apt in Mission Hill/Longwood Medical/Brookline area. Living room with big sectional, full kitchen, 1 full bathroom, 2 bedrooms with full beds. Steps from green T, close to Prudential, Fenway, Northeastern, downtown!","Shepherd Avenue, Boston, MA 02115, United States",Mission Hill,42.33309366612163,-71.10820555597843,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in""}",$160.00,3,2015-11-03,2016-01-03,93.0,9.0,10.0,10.0,10.0,9.0,10.0,160.0
10153739,Lux Furnished 1BR Boston MA Apt.,"This beautiful apartment is complete with a fully equipped kitchen, living room, and spacious bedroom with linens and towels. Guest have access to the on-site outdoor pool, fitness center and other fantastic amenities.","Saint Alphonsus Street, Boston, MA 02120, United States",Mission Hill,42.33336456830139,-71.09999220363608,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,Doorman,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$349.00,0,,,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,349.0
2754149,Mission Hill Red Room for 2,"On back side of Mission Hill, 10 min walk to  (2)T lines. Close to Brigham Circle (medical district) MFA,Symphony,Fenway,Downtown & JP. Sunny living-dining room & open full kitchen. Large bedroom w/queen bed. Wifi, patio, full bath, washer/dryer.","Lawn Street, Boston, MA 02120, United States",Mission Hill,42.32739596445591,-71.10508282460825,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,""translation missing: en.hosting_amenity_50""}",$65.00,50,2014-04-23,2016-09-03,96.0,10.0,10.0,10.0,10.0,9.0,10.0,65.0
12707324,交通便利 经济实惠的公寓单间。,"一室一卧中的卧,带书桌,双人床,带空调,带24小时热水的卫生间。有灶台,有冰箱的厨房。步行5分钟至绿线mission park地铁站,39、66路车站。因放假回国,房间空置。床单被罩一应俱全,拎包入住。另有一对30岁左右夫妻室友,无不良嗜好,正常作息。","Riverway, Boston, MA 02115, United States",Mission Hill,42.33363628786899,-71.11102997441894,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Hot Tub"",Heating,Washer,""Carbon Monoxide Detector"",Essentials,Shampoo,""Hair Dryer"",""Laptop Friendly Workspace""}",$41.00,2,2016-06-20,2016-08-07,100.0,9.0,8.0,10.0,10.0,10.0,9.0,41.0
14442333,"Luxury 1 Bedroom close to Brigham Circle, Fenway","My place is close to Mission Hill, Prudential, Roxbury Crossing . My place is good for couples, solo adventurers, business travelers, and families (with kids). (URL HIDDEN) 1 bedroom: 1 full size Bed +  1  twin bed","Terrace Street, Boston, MA 02120, United States",Mission Hill,42.3288889027853,-71.09959329053882,Apartment,Private room,2,1.0,1.0,2.0,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo,""Lock on Bedroom Door"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$80.00,0,,,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,80.0
9824155,"Cozy furnished 1 Bed, Longwood Med.","This cozy 1 Bed is in a perfect location right on the emerald necklace!  A short walk to Longwood Medical, and a 1 min walk to the Green Line E, River way stop.  Bedroom features a comfortable memory foam mattress, fridge in room, and a large closet.","Jamaicaway, Boston, MA 02130, United States",Mission Hill,42.33000151862129,-71.11219829247533,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,Iron,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",$49.00,14,2016-03-12,2016-06-04,85.0,9.0,8.0,9.0,9.0,8.0,8.0,49.0
13624971,Modern Apartment In Mission Hill/Longwood Medical,"My place is close to Longwood Medical Area, the MTBA, Harvard Medical School, Northeastern, MCPHS Univeristy,and Brigham's Circle. You’ll love my place because of it is a cozy apartment with many good features such as an in-unit washer/dryer, privacy in the room, and open kitchen to living room layout. The area is in walking distancing to the train and it is an easy access to get around anywhere in Boston. My place is good for solo adventurers and business travelers.","Pontiac Street, Boston, MA 02120, United States",Mission Hill,42.33239082094806,-71.09582797852967,Apartment,Private room,1,2.5,1.0,1.0,Real Bed,"{TV,""Air Conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Lock on Bedroom Door"",Hangers,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",$35.00,1,2016-08-21,2016-08-21,80.0,10.0,4.0,10.0,8.0,10.0,8.0,35.0
9626892,Master Bedroom w/ Private Bathroom,"The master bedroom with a private bathroom and a walk-in closet of a beautiful, clean and newly renovated townhome in a prime location - only 10 minutes from Longwood area and 5 minutes from Birgham Circle (Walgreens, Stop & Shop, TGI Friday's, and JP Licks) and from the T (public transportation).","Parker Hill Avenue, Boston, MA 02120, United States",Mission Hill,42.328265478773005,-71.1031099875802,Townhouse,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Hot Tub"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",$72.00,4,2015-12-19,2016-08-26,100.0,9.0,9.0,10.0,9.0,9.0,9.0,72.0
7562235,Cozy room in front of metro station,"Great cost-benefit room in Boston area! Room in a basement apartment in front to Riverway station (Green Line - E). Queen size bed, desk and dresser. Apt with 1 bathroom, kitchen and living room. It is worth noting that the room has no windows.","South Huntington Avenue, Boston, MA 02130, United States",Mission Hill,42.33192694022545,-71.11127381322933,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",$90.00,3,2015-08-10,2015-08-25,80.0,8.0,7.0,10.0,10.0,10.0,7.0,90.0
10478553,Private Bedroom with Sunny Balcony,"50% discount for a months stay in this quiet, spacious, bright room set up for a student or business person. The balcony makes for an easy escape from desk work. Full kitchen, livingroom, wifi and laundry in unit. A short walk to multiple hospitals and universities.","Oswald Street, Roxbury Crossing, MA 02120, United States",Mission Hill,42.33074321780027,-71.10302204744768,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Safety Card"",""Fire Extinguisher"",Essentials,""24-Hour Check-in"",Hangers,Iron,""Laptop Friendly Workspace""}",$100.00,2,2016-06-25,2016-08-14,100.0,10.0,9.0,10.0,10.0,10.0,8.0,100.0
14854164,Condo/private room close to Longwood Medical Area,"My place is good for couples, solo adventurers, and business travelers.","Delle Avenue, Boston, MA 02120, United States",Mission Hill,42.33218318025737,-71.09989420032309,Condominium,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,Breakfast,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",Hangers,""Hair Dryer"",""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",$90.00,0,,,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,90.0
14196983,Riverway the best of Boston & Brookline!,"My place is close to The Mission Bar & Grill, Orinoco, Pomodoro, Matt Murphy’s Pub, Cutty's, Brigham and Women's, Beth Israel, Dana Farber Cancer Institute and VA Healthcare,. You’ll love my place because of the light, the kitchen, the high ceilings, the coziness, and the comfy bed. My place is good for couples, solo adventurers, business travelers, and furry friends (pets).","Riverway, Boston, MA 02115, United States",Mission Hill,42.33186187945024,-71.11217701588376,Apartment,Entire home/apt,2,1.0,2.0,3.0,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Hangers,Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",$89.00,0,,,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,89.0
6611126,Mission Hill Private Bedroom,Hi there! Available is 1 bedroom in a 4 bedroom apartment. There are 2 bathrooms and you will be sharing a modern kitchen with 3 respectful undergraduates at Northeastern University.  Convenient access to Boston public transportation.,"Parker Hill Avenue, Boston, MA 02120, United States",Mission Hill,42.33186650036742,-71.1098433298534,Apartment,Private room,1,2.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Smoking Allowed"",""Pets live on this property"",Cat(s),Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}",$65.00,0,,,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,65.0
5267396,One Block from the Orange Line!,"Very close to Longwood Medical Area (Brigham & Women, Harvard Medical School, Beth Israel Deaconess, Dana Farber, Boston Children's Hospital, etc.). And even closer to the T, which makes exploring the rest of Boston a breeze. The Museum of Fine Arts and Fenway Park are within a 15 minute walk. Free Parking is available on the street.","Parker St, Boston, MA 02120, United States",Mission Hill,42.33163113142332,-71.09588697824026,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$170.00,73,2015-02-19,2016-08-31,91.0,9.0,10.0,10.0,10.0,8.0,9.0,170.0
8184662,Furnished Longwood 1BR Apartment.,"This beautiful apartment is complete with a fully equipped kitchen, living room, and spacious bedroom with linens and towels. Guest have access to the on-site outdoor pool, fitness center and other fantastic amenities.","Saint Alphonsus Street, Boston, MA 02120, United States",Mission Hill,42.33388414252892,-71.10040464747296,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,Doorman,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,Shampoo,""translation missing: en.hosting_amenity_50""}",$169.00,1,2016-04-24,2016-04-24,40.0,6.0,4.0,8.0,4.0,10.0,2.0,169.0
12264207,"Beautiful Hilltop Apartments, the end day8/31/16","2 bedrooms, 1 full baths, kitchen. Close to bike paths,, Whole Foods  Walk to subway, restaurants & parks. Impeccably maintained, hardA spacious two bedroom apartment is available in the Parker Hill Apartment complex in the Mission Hill neighborhood. With easy access to the Green Line (E), the apartment provides for a convenient stay in the city. The apartment is equipped with all of the necessities for a budget traveler, with new kitchen utensils and fresh bedding.","Parker Hill Avenue, Boston, MA 02120, United States",Mission Hill,42.32907475055905,-71.10342383185092,Apartment,Entire home/apt,5,1.0,2.0,4.0,Real Bed,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,""translation missing: en.hosting_amenity_50""}",$150.00,7,2016-06-02,2016-08-17,86.0,9.0,9.0,9.0,9.0,9.0,9.0,150.0
14685769,Pretty room in Boston Brownstone with shared bath,"The Mission Hill Historic District is just across Huntington Avenue from the Longwood Medical Area, where most of my guests work. It's also near the Gardner Museum and the Museum of Fine Arts. The New England Conservatory is a 20 minute walk and there are wonderful free concerts there in beautiful Jordan Hall--check their website! Symphony Hall and historic Wally's Jazz Club are about the same distance. The Colleges of the Fenway, MassArt, and Northeastern University are also nearby.","Worthington Street, Roxbury Crossing, MA 02120, United States",Mission Hill,42.333230180175455,-71.1018110081669,House,Private room,1,1.0,1.0,1.0,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",$50.00,0,,,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,50.0
14867747,Shared space for a girl 09/02-09/06,"I have a beautiful 3 bed , 1 bath apartment which we just moved into . The apartment is in an awesome location walking distance to northeastern university , museum of fine arts , longwood and fenway. The room is shared with one other girl . Bed will be provided. Will have access to kitchen.","Burney Street, Roxbury Crossing, MA 02120, United States",Mission Hill,42.33102370929679,-71.09853909349202,Apartment,Shared room,1,1.0,1.0,1.0,Real Bed,"{Internet,""Wireless Internet"",Kitchen,Heating}",$20.00,0,,,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,20.0
13081347,big bright room in 4b1b near T/longwood,"one big room in 4bedroom 1bath unit,  share kitchen with three college students(1 female 2 males).  2 min walk to green line E line, bus 39, 66 Mission Park station,  5 min walk to Brigham Circle, supermarket, drug store,restaurants, banks. 10 min walk to Longwood medical area. 4 big windows, hardwood floor, eat in kitchen w/DW. coin-op W/D in basement.","Copenger st, Boston Ma, Boston, MA 02120, United States",Mission Hill,42.3316098720629,-71.11137608903677,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,"{""Wireless Internet"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",$56.00,3,2016-06-04,2016-07-07,87.0,10.0,9.0,9.0,10.0,9.0,9.0,56.0
6118583,The Treehouse,"Located in the Longwood Medical area of Boston, this 1BR is ideal for traveling executives, visiting physicians, researchers, healthcare workers or for families caring for a loved one in extended stay.   This is a delightful, penthouse treetop unit.","Sunset Street, Boston, MA 02120, United States",Mission Hill,42.33175609091467,-71.1074984171205,Loft,Entire home/apt,3,1.0,1.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,Washer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",$140.00,10,2015-05-01,2016-08-20,100.0,10.0,10.0,10.0,10.0,10.0,9.0,140.0
6990023,Master Bed/Bath-Modern-Mission Hill,"Master bed/Master Bath  3 min walk to green line Close to Longwood Medical Center, Boston VA Hospital, New England Baptist hospital, Bringham & Women's Hospital, Benjamin Health Care, Simmons College, Emmanuel College and Northeastern University.","Heath Street, Boston, MA 02130, United States",Mission Hill,42.32939203897631,-71.10981426405893,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$88.00,20,2015-06-30,2016-07-04,95.0,10.0,10.0,10.0,10.0,9.0,9.0,88.0
14670311,Private room with shared bath in Boston brownstone,"My place is close to The Longwood Medical Area, including Harvard Medical School, Harvard School of Public Health, Dana Farber Cancer Institute, Beth Israel Hospital, Brigham and Women's Hospital, Children's Hospital.   The house is a real Boston brownstone and charming if you like old houses.  The two rental rooms are located on the third floor and share the third floor bath.  Each room has a comfy queen sized bed, desk, dresser, TV, refrigerator and microwave, and wireless wifi.","Worthington Street, Roxbury Crossing, MA 02120, United States",Mission Hill,42.33435512841624,-71.10298914383577,House,Private room,1,1.0,1.0,1.0,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",Heating,Essentials,Shampoo,Hangers,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",$50.00,0,,,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,50.0
10328539,Beautiful private AC Bedroom/Near T,"Bienvenido!  Walk to  Longwood medical area, MFA & Fenway. We are blocks away from Stores (Walgreens, Shop & Stop) great restaurants, bars,  and easy access to two subway stations (Green Line and Orange Line) Enjoy a cozy, high ceiling bedroom with a desk and chair in a two-bedroom apartment. You will have free wifi (access to Netflix) a shared kitchen, bathroom & dining room.","Calumet Street, Boston, MA 02120, United States",Mission Hill,42.32918401669792,-71.1006194248204,House,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Hot Tub"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$74.00,25,2016-07-04,2016-09-05,93.0,10.0,10.0,10.0,10.0,9.0,9.0,74.0
14668008,"Massive, Comfy Room Right Near City","My place is close to Lillys Gourmet Pasta Express and Mike's Donuts. You’ll love my place because of the high ceilings, the location, the people, and the coziness. My place is good for couples, solo adventurers, and business travelers.","Tremont Street, Boston, MA 02120, United States",Mission Hill,42.33059891873408,-71.09725003327694,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$42.00,1,2016-08-30,2016-08-30,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,42.0
10131503,Furnished Longwood 2-BR Apartment,"Located on the Green Line at the Longwood Medical T stop, this apartment is a travelers dream. This 20 story luxury high-rise features beautiful views of the Boston skyline and provides easy access to Mass Pike, Route 9, and the MBTA Green and Orange","Saint Alphonsus Street, Boston, MA 02120, United States",Mission Hill,42.33483333131768,-71.10146655561927,Apartment,Entire home/apt,5,2.0,2.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,Doorman,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,Shampoo,""translation missing: en.hosting_amenity_50""}",$199.00,0,,,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,199.0
7280665,Shared apt in heart of Boston.,"Address - 15c Smith Street, Roxbury Crossing, Boston MA, 02120 Housing is exclusively for students (boys). 5 min walk to Roxbury Crossing Station (Orange Line) and Longwood Medical Area ( Green Line).","C Smith Street, Boston, MA 02120, United States",Mission Hill,42.33424187581221,-71.09798769340145,Apartment,Shared room,1,1.0,1.0,3.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector""}",$40.00,2,2015-08-04,2016-01-07,100.0,10.0,10.0,10.0,10.0,10.0,10.0,40.0
10153536,Furnished 1BR Longwood Apartment.,"Located on the Green Line at the Longwood Medical T stop, this apt is a travelers dream. This 20 story luxury high-rise features beautiful views of the Boston skyline and provides easy access to Mass Pike, Route 9, and the MBTA Green and Orange Lines","Saint Alphonsus Street, Boston, MA 02120, United States",Mission Hill,42.33384311318831,-71.10181769806175,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,Doorman,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,Shampoo,""translation missing: en.hosting_amenity_50""}",$169.00,0,,,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,169.0
